,trade_date,open,high,close,low,vol,change
2340,20101118,3134.937,3158.629,3147.962,3097.388,65697292.0,44.056
2339,20101119,3168.165,3178.846,3178.846,3076.213,83347654.0,30.884
2338,20101122,3148.215,3200.472,3171.941,3137.751,83212776.0,-6.905
2337,20101123,3156.478,3156.478,3107.176,3061.623,77399591.0,-64.765
2336,20101124,3088.992,3177.412,3177.043,3088.992,75332083.0,69.867
2335,20101125,3197.965,3227.054,3223.484,3172.282,83442094.0,46.441
2334,20101126,3214.132,3224.517,3194.853,3170.364,64467824.0,-28.631
2333,20101129,3183.54,3206.756,3190.05,3159.459,58994892.0,-4.803
2332,20101130,3187.529,3205.782,3136.985,3060.438,85762355.0,-53.065
2331,20101201,3127.262,3150.436,3136.024,3111.645,48882668.0,-0.961
2330,20101202,3185.76,3194.226,3155.059,3154.32,61023908.0,19.035
2329,20101203,3161.93,3171.378,3158.156,3134.419,50475354.0,3.097
2328,20101206,3168.875,3185.332,3165.57,3140.555,56362630.0,7.414
2327,20101207,3152.733,3214.691,3200.339,3112.223,58483653.0,34.769
2326,20101208,3194.895,3215.281,3171.882,3166.766,59515663.0,-28.457
2325,20101209,3155.996,3175.052,3123.366,3122.196,66152965.0,-48.516
2324,20101210,3107.379,3172.163,3161.977,3101.083,57108105.0,38.611
2323,20101213,3176.335,3261.344,3261.061,3173.564,95713739.0,99.084
2322,20101214,3270.201,3279.365,3269.474,3254.181,84104241.0,8.413
2321,20101215,3270.781,3282.772,3247.644,3242.516,72269785.0,-21.83
2320,20101216,3246.013,3258.394,3230.665,3224.122,56799625.0,-16.979
2319,20101217,3229.297,3232.839,3225.661,3212.579,44919147.0,-5.004
2318,20101220,3239.022,3249.763,3178.657,3117.998,74759693.0,-47.004
2317,20101221,3184.7,3251.551,3249.509,3168.889,79852420.0,70.852
2316,20101222,3253.821,3263.45,3215.453,3201.669,69936258.0,-34.056
2315,20101223,3210.67,3237.644,3188.607,3183.152,61315847.0,-26.846
2314,20101224,3170.642,3187.724,3162.955,3139.454,55137767.0,-25.652
2313,20101227,3176.107,3219.655,3099.709,3092.263,70017107.0,-63.246
2312,20101228,3084.823,3095.358,3044.931,3041.328,56325749.0,-54.778
2311,20101229,3049.928,3062.557,3061.83,3025.22,45192775.0,16.899
2310,20101230,3063.05,3079.909,3064.098,3027.898,54281429.0,2.268
2309,20101231,3069.053,3129.446,3128.261,3067.108,62566078.0,64.163
2308,20110104,3155.557,3194.358,3189.682,3143.604,85410440.0,61.421
2307,20110105,3170.181,3193.779,3175.662,3158.871,79268810.0,-14.02
2306,20110106,3177.835,3198.052,3159.643,3152.572,59681092.0,-16.019
2305,20110107,3156.362,3209.9,3166.624,3141.125,84093233.0,6.981
2304,20110110,3162.085,3182.782,3108.187,3102.428,65494406.0,-58.437
2303,20110111,3096.249,3131.292,3124.922,3084.513,56985917.0,16.735
2302,20110112,3135.18,3153.43,3142.337,3099.413,58498518.0,17.415
2301,20110113,3153.985,3157.036,3141.284,3127.158,51936988.0,-1.053
2300,20110114,3129.667,3129.667,3091.862,3083.511,53351439.0,-49.422
2299,20110117,3067.433,3078.88,2974.35,2968.61,66807562.0,-117.512
2298,20110118,2965.424,2984.47,2977.648,2947.6,42964564.0,3.298
2297,20110119,2978.457,3045.605,3044.851,2967.243,56571942.0,67.203
2296,20110120,3037.862,3037.862,2944.713,2944.498,61046643.0,-100.138
2295,20110121,2935.233,3030.265,2983.456,2935.138,73102966.0,38.743
2294,20110124,2986.092,2999.201,2954.232,2943.92,65472545.0,-29.224
2293,20110125,2949.647,2960.587,2938.654,2919.162,48982689.0,-15.578
2292,20110126,2939.773,2982.322,2978.431,2939.356,43374979.0,39.777
2291,20110127,2953.589,3037.159,3026.466,2935.271,82585919.0,48.035
2290,20110128,3020.122,3047.266,3036.735,3011.375,63013589.0,10.269
2289,20110131,3035.418,3076.547,3076.508,3032.449,67105914.0,39.773
2288,20110201,3083.493,3087.225,3077.283,3062.83,49862530.0,0.775
2287,20110209,3055.398,3087.551,3040.949,3031.749,60394145.0,-36.334
2286,20110210,3034.079,3105.324,3104.163,3024.349,66603662.0,63.214
2285,20110211,3100.274,3133.499,3120.956,3092.582,75975553.0,16.793
2284,20110214,3123.246,3227.432,3219.143,3123.246,121302331.0,98.187
2283,20110215,3223.222,3259.639,3217.671,3215.619,109554438.0,-1.472
2282,20110216,3211.135,3248.849,3248.527,3195.467,91334283.0,30.856
2281,20110217,3255.626,3265.257,3245.907,3218.913,88964695.0,-2.62
2280,20110218,3240.051,3242.374,3211.876,3203.12,75378684.0,-34.031
2279,20110221,3192.146,3258.28,3257.908,3189.848,79399776.0,46.032
2278,20110222,3267.615,3269.048,3163.578,3161.833,107863741.0,-94.33
2277,20110223,3152.441,3182.185,3174.742,3145.986,71324854.0,11.164
2276,20110224,3170.236,3195.688,3190.935,3157.969,66486893.0,16.193
2275,20110225,3190.872,3213.792,3197.617,3159.847,61619275.0,6.682
2274,20110228,3200.677,3241.597,3239.559,3178.831,76630663.0,41.942
2273,20110301,3241.714,3273.511,3254.893,3235.754,88566954.0,15.334
2272,20110302,3237.116,3257.419,3243.298,3202.833,80910641.0,-11.595
2271,20110303,3248.156,3271.64,3221.718,3221.038,101219997.0,-21.58
2270,20110304,3223.507,3273.658,3270.666,3217.477,80013915.0,48.948
2269,20110307,3287.405,3337.466,3334.51,3287.405,118187197.0,63.844
2268,20110308,3335.71,3342.711,3337.457,3311.722,84878655.0,2.947
2267,20110309,3344.1,3355.487,3338.858,3322.698,78026361.0,1.401
2266,20110310,3330.444,3330.444,3280.259,3279.33,78212642.0,-58.599
2265,20110311,3263.081,3290.7,3247.376,3240.181,67208335.0,-32.883
2264,20110314,3238.905,3263.906,3262.92,3230.114,63689783.0,15.544
2263,20110315,3250.595,3250.595,3203.961,3147.957,96033979.0,-58.959
2262,20110316,3204.919,3250.878,3248.195,3202.931,78859520.0,44.234
2261,20110317,3216.288,3240.381,3197.1,3185.084,85687114.0,-51.095
2260,20110318,3228.915,3239.963,3215.685,3205.144,61340161.0,18.585
2259,20110321,3220.677,3236.279,3207.11,3194.145,59105037.0,-8.575
2258,20110322,3217.8,3227.797,3222.961,3175.93,57248684.0,15.851
2257,20110323,3222.325,3267.004,3264.926,3216.653,72077585.0,41.965
2256,20110324,3269.575,3273.37,3251.361,3250.023,61304244.0,-13.565
2255,20110325,3256.179,3304.264,3294.484,3254.683,86895979.0,43.123
2254,20110328,3307.405,3328.07,3290.571,3286.856,97684300.0,-3.913
2253,20110329,3288.564,3309.199,3257.979,3256.337,105280164.0,-32.592
2252,20110330,3256.722,3274.977,3256.08,3233.109,78336337.0,-1.899
2251,20110331,3257.164,3264.956,3223.288,3210.174,64503880.0,-32.792
2250,20110401,3227.564,3272.768,3272.729,3220.911,63094722.0,49.441
2249,20110406,3269.19,3315.299,3311.067,3268.765,105823674.0,38.338
2248,20110407,3313.467,3330.805,3324.419,3302.818,84681762.0,13.352
2247,20110408,3321.54,3353.889,3353.358,3314.089,73929210.0,28.939
2246,20110411,3363.37,3380.527,3333.427,3331.174,104420545.0,-19.931
2245,20110412,3324.754,3350.156,3326.771,3307.476,101938506.0,-6.656
2244,20110413,3311.324,3372.031,3372.031,3296.507,87036338.0,45.26
2243,20110414,3374.324,3378.703,3353.56,3347.488,88972241.0,-18.471
2242,20110415,3345.134,3378.106,3358.944,3323.563,78514874.0,5.384
2241,20110418,3346.149,3372.9,3359.438,3335.599,86582624.0,0.494
2240,20110419,3334.912,3334.912,3295.812,3290.736,85106933.0,-63.626
2239,20110420,3300.418,3311.725,3295.758,3281.827,72343318.0,-0.054
2238,20110421,3312.271,3330.244,3317.367,3301.936,73240424.0,21.609
2237,20110422,3317.083,3325.459,3299.942,3291.638,67171455.0,-17.425
2236,20110425,3292.48,3292.48,3249.574,3247.691,74421829.0,-50.368
2235,20110426,3242.529,3257.8,3230.96,3216.21,59096417.0,-18.614
2234,20110427,3242.619,3256.413,3209.503,3189.04,62443567.0,-21.457
2233,20110428,3224.413,3237.192,3161.776,3160.406,65050235.0,-47.727
2232,20110429,3161.158,3193.599,3192.723,3147.137,53683065.0,30.947
2231,20110503,3192.845,3212.055,3211.132,3164.926,54998910.0,18.409
2230,20110504,3192.844,3193.446,3129.028,3120.961,66716340.0,-82.104
2229,20110505,3115.003,3136.897,3126.117,3105.854,52567747.0,-2.911
2228,20110506,3093.809,3141.683,3121.396,3083.908,55352186.0,-4.721
2227,20110509,3126.26,3149.937,3129.759,3118.141,46027404.0,8.363
2226,20110510,3135.146,3153.301,3153.221,3121.746,40932995.0,23.462
2225,20110511,3153.648,3164.65,3145.085,3127.494,47688533.0,-8.136
2224,20110512,3123.158,3142.397,3101.603,3101.136,48799501.0,-43.482
2223,20110513,3105.303,3128.442,3128.093,3080.19,46895951.0,26.49
2222,20110516,3120.436,3137.604,3100.463,3098.776,45194319.0,-27.63
2221,20110517,3097.071,3136.231,3116.028,3076.946,51203731.0,15.565
2220,20110518,3109.294,3145.698,3139.379,3106.552,39641768.0,23.351
2219,20110519,3148.353,3154.935,3120.639,3118.619,43110782.0,-18.74
2218,20110520,3120.579,3133.429,3121.596,3113.271,38468012.0,0.957
2217,20110523,3115.312,3115.312,3022.98,3021.45,55902472.0,-98.616
2216,20110524,3013.715,3029.746,3026.223,2999.885,41608944.0,3.243
2215,20110525,3020.323,3030.988,2990.343,2988.094,39289704.0,-35.88
2214,20110526,3011.466,3021.203,2978.381,2977.596,37003747.0,-11.962
2213,20110527,2980.721,2996.605,2963.308,2962.067,42770905.0,-15.073
2212,20110530,2956.575,2982.583,2954.506,2942.361,34671160.0,-8.802
2211,20110531,2958.607,3001.727,3001.556,2946.146,39689399.0,47.05
2210,20110601,2996.085,3006.556,3004.173,2985.711,38419327.0,2.617
2209,20110602,2970.634,2984.491,2955.705,2923.016,52617867.0,-48.468
2208,20110603,2951.579,2993.895,2986.349,2951.201,39076164.0,30.644
2207,20110607,2977.681,3006.569,3004.262,2974.361,36852332.0,17.913
2206,20110608,3003.581,3012.806,3008.652,2965.923,42908758.0,4.39
2205,20110609,3000.404,3004.06,2951.889,2951.889,47496636.0,-56.763
2204,20110610,2947.927,2964.079,2961.932,2925.868,42201882.0,10.043
2203,20110613,2940.391,2957.523,2950.348,2921.746,38351668.0,-11.584
2202,20110614,2947.655,3000.526,2993.559,2943.531,55982815.0,43.211
2201,20110615,2984.962,2999.15,2963.119,2963.112,44390852.0,-30.44
2200,20110616,2939.681,2946.815,2917.578,2915.401,41135482.0,-45.541
2199,20110617,2916.405,2934.061,2892.157,2891.015,41176530.0,-25.421
2198,20110620,2888.935,2896.081,2874.896,2862.408,37991982.0,-17.261
2197,20110621,2883.354,2909.572,2909.073,2877.054,42038923.0,34.177
2196,20110622,2913.666,2921.034,2908.582,2894.178,37318802.0,-0.491
2195,20110623,2899.013,2966.54,2957.629,2888.678,45941117.0,49.047
2194,20110624,2946.609,3047.943,3027.47,2944.051,85459240.0,69.841
2193,20110627,3028.496,3056.023,3036.491,3019.236,65615771.0,9.021
2192,20110628,3040.183,3046.797,3041.734,3013.996,55766254.0,5.243
2191,20110629,3039.047,3043.815,3000.169,2999.953,53476848.0,-41.565
2190,20110630,3003.23,3058.625,3044.089,3003.23,62502549.0,43.92
2189,20110701,3052.12,3071.206,3049.745,3034.072,56766653.0,5.656
2188,20110704,3064.935,3124.582,3121.98,3064.935,80464031.0,72.235
2187,20110705,3122.899,3128.529,3122.5,3105.086,67763335.0,0.52
2186,20110706,3116.121,3116.121,3113.712,3084.834,61555807.0,-8.788
2185,20110707,3123.29,3140.102,3101.68,3101.096,71810360.0,-12.032
2184,20110708,3105.486,3124.386,3109.183,3093.374,51282593.0,7.503
2183,20110711,3097.874,3120.998,3113.206,3086.263,47920660.0,4.023
2182,20110712,3089.136,3090.097,3056.905,3054.8,57107984.0,-56.301
2181,20110713,3060.42,3108.497,3106.247,3060.42,54114367.0,49.342
2180,20110714,3112.587,3126.153,3115.745,3092.473,60314935.0,9.498
2179,20110715,3105.497,3130.775,3128.889,3097.336,61550322.0,13.144
2178,20110718,3131.803,3137.922,3122.6,3113.667,60691311.0,-6.289
2177,20110719,3108.472,3109.916,3095.125,3088.377,53388709.0,-27.475
2176,20110720,3113.705,3119.543,3091.567,3071.85,44118331.0,-3.558
2175,20110721,3092.271,3099.278,3059.139,3058.255,44084691.0,-32.428
2174,20110722,3066.192,3083.191,3067.985,3059.598,37257255.0,8.846
2173,20110725,3050.897,3050.897,2968.289,2958.878,67180996.0,-99.696
2172,20110726,2965.721,2980.857,2977.766,2957.61,43515457.0,9.477
2171,20110727,2961.576,3002.691,3000.052,2951.516,48385612.0,22.286
2170,20110728,2973.642,2984.375,2981.002,2956.71,48138984.0,-19.05
2169,20110729,2981.021,2995.974,2972.079,2948.076,46298253.0,-8.923
2168,20110801,2969.106,2991.051,2977.721,2958.832,33886949.0,5.642
2167,20110802,2958.85,2958.85,2956.383,2919.014,38978357.0,-21.338
2166,20110803,2930.193,2969.132,2954.87,2927.096,38668362.0,-1.513
2165,20110804,2962.913,2983.012,2960.309,2951.838,32985719.0,5.439
2164,20110805,2881.737,2916.41,2897.417,2868.157,49316854.0,-62.892
2163,20110808,2864.514,2888.769,2793.897,2747.967,71517766.0,-103.52
2162,20110809,2720.953,2812.769,2798.19,2697.062,69842676.0,4.293
2161,20110810,2845.352,2858.553,2824.12,2820.123,58659312.0,25.93
2160,20110811,2779.715,2867.311,2866.924,2777.761,58997689.0,42.804
2159,20110812,2881.554,2894.224,2875.365,2868.871,57197406.0,8.441
2158,20110815,2883.174,2917.883,2917.883,2870.19,59875476.0,42.518
2157,20110816,2920.829,2932.14,2897.581,2888.334,50962681.0,-20.302
2156,20110817,2893.849,2910.835,2886.013,2881.631,39178179.0,-11.568
2155,20110818,2887.103,2889.997,2834.254,2832.269,40768883.0,-51.759
2154,20110819,2789.346,2814.099,2807.664,2782.556,43259650.0,-26.59
2153,20110822,2809.329,2829.687,2777.787,2768.418,34209685.0,-29.877
2152,20110823,2788.699,2821.003,2821.003,2777.287,32620514.0,43.216
2151,20110824,2834.577,2845.47,2810.016,2804.818,35301565.0,-10.987
2150,20110825,2818.701,2904.438,2903.837,2815.912,72216845.0,93.821
2149,20110826,2889.382,2907.398,2901.216,2876.828,45604102.0,-2.621
2148,20110829,2875.784,2875.784,2852.809,2847.476,44267850.0,-48.407
2147,20110830,2875.144,2901.733,2841.74,2838.33,43137872.0,-11.069
2146,20110831,2843.993,2855.305,2846.776,2823.77,32107899.0,5.036
2145,20110901,2852.386,2869.249,2834.535,2825.956,30118702.0,-12.241
2144,20110902,2828.839,2836.624,2803.854,2790.769,29317116.0,-30.681
2143,20110905,2780.834,2780.834,2743.817,2743.383,32005660.0,-60.037
2142,20110906,2727.749,2745.36,2723.303,2711.071,29713982.0,-20.514
2141,20110907,2738.789,2779.205,2779.09,2730.055,33265381.0,55.787
2140,20110908,2788.832,2789.112,2756.105,2755.799,26838735.0,-22.985
2139,20110909,2770.153,2796.352,2751.095,2739.62,27073503.0,-5.01
2138,20110913,2712.443,2726.185,2720.283,2698.66,26713764.0,-30.812
2137,20110914,2729.256,2736.905,2733.108,2677.127,30424780.0,12.825
2136,20110915,2734.552,2754.193,2729.051,2728.905,31171925.0,-4.057
2135,20110916,2744.218,2755.889,2733.987,2728.995,27555932.0,4.936
2134,20110919,2718.318,2718.318,2679.27,2678.795,29090941.0,-54.717
2133,20110920,2675.043,2702.28,2689.845,2664.1,25598681.0,10.575
2132,20110921,2691.701,2778.353,2771.011,2677.349,56194171.0,81.166
2131,20110922,2745.146,2754.917,2685.688,2684.94,47102660.0,-85.323
2130,20110923,2644.294,2681.227,2669.478,2631.425,42592224.0,-16.21
2129,20110926,2645.245,2679.56,2610.919,2603.108,39175124.0,-58.559
2128,20110927,2634.925,2652.56,2637.879,2613.423,35021974.0,26.96
2127,20110928,2654.83,2660.099,2610.59,2602.63,34169555.0,-27.289
2126,20110929,2593.559,2615.144,2588.185,2577.286,37093593.0,-22.405
2125,20110930,2595.582,2607.566,2581.351,2572.193,32050822.0,-6.834
2124,20111010,2588.349,2595.324,2557.082,2552.284,28325122.0,-24.269
2123,20111011,2625.163,2635.694,2551.994,2526.649,45029848.0,-5.088
2122,20111012,2537.398,2647.015,2644.758,2523.344,65945680.0,92.764
2121,20111013,2636.863,2672.91,2662.601,2629.405,60426201.0,17.843
2120,20111014,2655.358,2665.443,2653.782,2629.879,38336948.0,-8.819
2119,20111017,2658.947,2687.102,2666.951,2653.384,36158315.0,13.169
2118,20111018,2646.841,2651.732,2592.209,2589.205,39373448.0,-74.742
2117,20111019,2599.917,2617.411,2583.081,2580.663,31116166.0,-9.128
2116,20111020,2566.603,2570.101,2520.532,2500.486,39842462.0,-62.549
2115,20111021,2522.257,2538.117,2507.877,2504.693,29843503.0,-12.655
2114,20111024,2517.059,2581.125,2576.669,2501.956,46345801.0,68.792
2113,20111025,2572.708,2633.968,2625.425,2560.047,57967375.0,48.756
2112,20111026,2613.272,2679.658,2651.652,2611.012,73098240.0,26.227
2111,20111027,2658.428,2672.84,2657.478,2647.296,48820391.0,5.826
2110,20111028,2694.542,2729.139,2709.017,2689.376,71643105.0,51.539
2109,20111031,2704.535,2709.317,2695.307,2680.992,50407112.0,-13.71
2108,20111101,2672.508,2726.088,2697.534,2669.05,55206651.0,2.227
2107,20111102,2658.547,2742.938,2742.39,2653.722,64361584.0,44.856
2106,20111103,2752.627,2781.039,2744.301,2743.196,84820760.0,1.911
2105,20111104,2770.572,2781.99,2763.746,2748.978,61958218.0,19.445
2104,20111107,2750.991,2769.296,2736.248,2733.168,45375056.0,-27.498
2103,20111108,2745.059,2756.091,2727.71,2723.693,47884252.0,-8.538
2102,20111109,2739.154,2755.811,2751.654,2710.054,46877960.0,23.944
2101,20111110,2720.836,2729.572,2699.588,2698.306,51173702.0,-52.066
2100,20111111,2705.243,2713.914,2695.002,2685.101,36636696.0,-4.586
2099,20111114,2717.544,2751.88,2750.195,2714.862,46390943.0,55.193
2098,20111115,2746.773,2754.001,2744.68,2732.913,41759864.0,-5.515
2097,20111116,2745.858,2746.29,2670.116,2659.148,55949239.0,-74.564
2096,20111117,2671.953,2687.831,2662.017,2660.651,35247652.0,-8.099
2095,20111118,2643.667,2646.209,2606.495,2601.179,42414718.0,-55.522
2094,20111121,2608.556,2613.262,2609.687,2587.742,27971896.0,3.192
2093,20111122,2592.229,2611.15,2609.475,2580.781,29069078.0,-0.212
2092,20111123,2613.291,2617.088,2584.011,2578.157,28531412.0,-25.464
2091,20111124,2565.686,2604.236,2588.915,2557.695,30319601.0,4.904
2090,20111125,2585.137,2598.392,2569.973,2563.65,23913766.0,-18.942
2089,20111128,2578.344,2589.354,2573.321,2562.493,25666936.0,3.348
2088,20111129,2595.086,2609.187,2608.569,2580.293,30025878.0,35.248
2087,20111130,2600.099,2601.9,2521.52,2507.184,42352645.0,-87.049
2086,20111201,2596.153,2630.664,2583.613,2577.722,63520252.0,62.093
2085,20111202,2570.56,2575.692,2557.311,2543.532,32183703.0,-26.302
2084,20111205,2561.2,2561.2,2521.385,2517.179,32063388.0,-35.926
2083,20111206,2515.044,2525.666,2516.341,2499.574,26297581.0,-5.044
2082,20111207,2517.341,2534.529,2528.228,2509.777,23261839.0,11.887
2081,20111208,2525.041,2549.101,2525.001,2494.694,27777744.0,-3.227
2080,20111209,2506.624,2525.162,2503.461,2496.972,24029059.0,-21.54
2079,20111212,2497.922,2502.046,2477.692,2476.116,21901249.0,-25.769
2078,20111213,2467.016,2472.656,2421.928,2418.673,35717534.0,-55.764
2077,20111214,2415.944,2433.55,2397.48,2392.299,25320109.0,-24.448
2076,20111215,2382.441,2384.473,2340.788,2340.447,36750834.0,-56.692
2075,20111216,2339.976,2390.378,2390.129,2332.14,36302339.0,49.341
2074,20111219,2370.418,2387.89,2384.408,2321.657,37909752.0,-5.721
2073,20111220,2376.709,2412.572,2377.073,2373.86,32402327.0,-7.335
2072,20111221,2397.275,2404.775,2339.108,2337.693,31209525.0,-37.965
2071,20111222,2325.27,2358.468,2341.335,2294.607,36683858.0,2.227
2070,20111223,2337.382,2382.709,2359.159,2331.958,33161904.0,17.824
2069,20111226,2345.555,2369.818,2335.702,2334.794,28224087.0,-23.457
2068,20111227,2332.826,2346.384,2305.035,2302.411,29277314.0,-30.667
2067,20111228,2295.866,2309.645,2307.928,2267.114,32882020.0,2.893
2066,20111229,2297.288,2323.488,2311.361,2293.872,30887700.0,3.433
2065,20111230,2318.673,2349.029,2345.742,2318.673,35865243.0,34.381
2064,20120104,2361.499,2365.988,2298.753,2298.298,34344567.0,-46.989
2063,20120105,2290.78,2316.657,2276.385,2272.153,43016480.0,-22.368
2062,20120106,2274.352,2291.885,2290.601,2254.567,35198992.0,14.216
2061,20120109,2291.182,2368.889,2368.57,2271.717,54727341.0,77.969
2060,20120110,2365.768,2449.955,2447.349,2361.281,81154989.0,78.779
2059,20120111,2444.757,2453.146,2435.608,2423.322,58705674.0,-11.741
2058,20120112,2426.82,2464.378,2435.219,2423.321,47121275.0,-0.389
2057,20120113,2438.405,2445.787,2394.334,2374.545,45513997.0,-40.885
2056,20120116,2376.953,2394.498,2345.649,2345.633,30527145.0,-48.685
2055,20120117,2347.568,2462.429,2460.601,2329.248,64205648.0,114.952
2054,20120118,2464.92,2485.498,2422.189,2414.527,63892358.0,-38.412
2053,20120119,2423.857,2480.206,2468.35,2414.985,55615726.0,46.161
2052,20120120,2476.73,2510.34,2504.086,2462.594,54529783.0,35.736
2051,20120130,2508.877,2508.877,2460.72,2460.396,43517148.0,-43.366
